"City name",Categories,Permalink,"Water Quality"
"Coral Springs","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-coral-springs-tap-water-safe-to-drink/,
Corona,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-corona-tap-water-safe-to-drink/,
"Corpus Christi","North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-corpus-christi-tap-water-safe-to-drink/,33
Corvallis,"North America>United States of America>Oregon",https://www.canyoudrinktapwaterin.com/is-corvallis-tap-water-safe-to-drink/,
"Costa Mesa","North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-costa-mesa-tap-water-safe-to-drink/,
Cottonwood,"North America>United States of America>Arizona",https://www.canyoudrinktapwaterin.com/is-cottonwood-tap-water-safe-to-drink/,
Crestview,"North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-crestview-tap-water-safe-to-drink/,
"Crystal Lake","North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-crystal-lake-tap-water-safe-to-drink/,67
Cumberland,"North America>United States of America>Maryland",https://www.canyoudrinktapwaterin.com/is-cumberland-tap-water-safe-to-drink/,
Cumming,"North America>United States of America>Georgia",https://www.canyoudrinktapwaterin.com/is-cumming-tap-water-safe-to-drink/,
Cupertino,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-cupertino-tap-water-safe-to-drink/,
Dallas,"North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-dallas-tap-water-safe-to-drink/,56
Danbury,"North America>United States of America>Connecticut",https://www.canyoudrinktapwaterin.com/is-danbury-tap-water-safe-to-drink/,
Danville,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-danville-tap-water-safe-to-drink/,
Danville,"North America>United States of America>Virginia",https://www.canyoudrinktapwaterin.com/is-danville-tap-water-safe-to-drink-2/,
Davenport,"North America>United States of America>Iowa",https://www.canyoudrinktapwaterin.com/is-davenport-tap-water-safe-to-drink/,38
Davis,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-davis-tap-water-safe-to-drink/,75
Dayton,"North America>United States of America>Ohio",https://www.canyoudrinktapwaterin.com/is-dayton-tap-water-safe-to-drink/,70
"Daytona Beach","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-daytona-beach-tap-water-safe-to-drink/,54
Decatur,"North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-decatur-tap-water-safe-to-drink/,63
"Deerfield Beach","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-deerfield-beach-tap-water-safe-to-drink/,71
DeKalb,"North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-dekalb-tap-water-safe-to-drink/,
"Del Rio","North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-del-rio-tap-water-safe-to-drink/,
Deland,"North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-deland-tap-water-safe-to-drink/,67
"Delray Beach","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-delray-beach-tap-water-safe-to-drink/,
Denton,"North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-denton-tap-water-safe-to-drink/,50
Denver,"North America>United States of America>Colorado",https://www.canyoudrinktapwaterin.com/is-denver-tap-water-safe-to-drink/,65
"Des Moines","North America>United States of America>Iowa",https://www.canyoudrinktapwaterin.com/is-des-moines-tap-water-safe-to-drink/,67
"Des Plaines","North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-des-plaines-tap-water-safe-to-drink/,50
Detroit,"North America>United States of America>Michigan",https://www.canyoudrinktapwaterin.com/is-detroit-tap-water-safe-to-drink/,55
"Dodge City","North America>United States of America>Kansas",https://www.canyoudrinktapwaterin.com/is-dodge-city-tap-water-safe-to-drink/,
Dothan,"North America>United States of America>Alabama",https://www.canyoudrinktapwaterin.com/is-dothan-tap-water-safe-to-drink/,25
Dover,"North America>United States of America>Delaware",https://www.canyoudrinktapwaterin.com/is-dover-tap-water-safe-to-drink/,50
Dover,"North America>United States of America>New Hampshire",https://www.canyoudrinktapwaterin.com/is-dover-tap-water-safe-to-drink-2/,
Downey,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-downey-tap-water-safe-to-drink/,
Downingtown,"North America>United States of America>Pennsylvania",https://www.canyoudrinktapwaterin.com/is-downingtown-tap-water-safe-to-drink/,
Doylestown,"North America>United States of America>Pennsylvania",https://www.canyoudrinktapwaterin.com/is-doylestown-tap-water-safe-to-drink/,
Dublin,"North America>United States of America>Ohio",https://www.canyoudrinktapwaterin.com/is-dublin-tap-water-safe-to-drink/,61
Dubuque,"North America>United States of America>Iowa",https://www.canyoudrinktapwaterin.com/is-dubuque-tap-water-safe-to-drink/,
Duluth,"North America>United States of America>Georgia",https://www.canyoudrinktapwaterin.com/is-duluth-tap-water-safe-to-drink/,
Duluth,"North America>United States of America>Minnesota",https://www.canyoudrinktapwaterin.com/is-duluth-tap-water-safe-to-drink-2/,75
Durango,"North America>United States of America>Colorado",https://www.canyoudrinktapwaterin.com/is-durango-tap-water-safe-to-drink/,44
Durham,"North America>United States of America>North Carolina",https://www.canyoudrinktapwaterin.com/is-durham-tap-water-safe-to-drink/,63
"Eagle River","North America>United States of America>Alaska",https://www.canyoudrinktapwaterin.com/is-eagle-river-tap-water-safe-to-drink/,
"East Lansing","North America>United States of America>Michigan",https://www.canyoudrinktapwaterin.com/is-east-lansing-tap-water-safe-to-drink/,
"East Providence","North America>United States of America>Rhode Island",https://www.canyoudrinktapwaterin.com/is-east-providence-tap-water-safe-to-drink/,
"Eau Claire","North America>United States of America>Wisconsin",https://www.canyoudrinktapwaterin.com/is-eau-claire-tap-water-safe-to-drink/,100
"Eden Prairie","North America>United States of America>Minnesota",https://www.canyoudrinktapwaterin.com/is-eden-prairie-tap-water-safe-to-drink/,
"Edison Twp.","North America>United States of America>New Jersey",https://www.canyoudrinktapwaterin.com/is-edison-tap-water-safe-to-drink/,75
Edmond,"North America>United States of America>Oklahoma",https://www.canyoudrinktapwaterin.com/is-edmond-tap-water-safe-to-drink/,
Edwardsville,"North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-edwardsville-tap-water-safe-to-drink/,
"El Cajon","North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-el-cajon-tap-water-safe-to-drink/,
"El Centro","North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-el-centro-tap-water-safe-to-drink/,33
"El Dorado","North America>United States of America>Arkansas",https://www.canyoudrinktapwaterin.com/is-el-dorado-tap-water-safe-to-drink/,
"El Paso","North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-el-paso-tap-water-safe-to-drink/,53
Elizabethtown,"North America>United States of America>Kentucky",https://www.canyoudrinktapwaterin.com/is-elizabethtown-tap-water-safe-to-drink/,
Elkhart,"North America>United States of America>Indiana",https://www.canyoudrinktapwaterin.com/is-elkhart-tap-water-safe-to-drink/,50
Elko,"North America>United States of America>Nevada",https://www.canyoudrinktapwaterin.com/is-elko-tap-water-safe-to-drink/,
Elmira,"North America>United States of America>New York",https://www.canyoudrinktapwaterin.com/is-elmira-tap-water-safe-to-drink/,
Erie,"North America>United States of America>Pennsylvania",https://www.canyoudrinktapwaterin.com/is-erie-tap-water-safe-to-drink/,0
Eugene,"North America>United States of America>Oregon",https://www.canyoudrinktapwaterin.com/is-eugene-tap-water-safe-to-drink/,53
Eureka,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-eureka-tap-water-safe-to-drink/,100
Evanston,"North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-evanston-tap-water-safe-to-drink/,
Evansville,"North America>United States of America>Indiana",https://www.canyoudrinktapwaterin.com/is-evansville-tap-water-safe-to-drink/,50
Everett,"North America>United States of America>Washington",https://www.canyoudrinktapwaterin.com/is-everett-tap-water-safe-to-drink/,63
Fairbanks,"North America>United States of America>Alaska",https://www.canyoudrinktapwaterin.com/is-fairbanks-tap-water-safe-to-drink/,90
Fairfax,"North America>United States of America>Virginia",https://www.canyoudrinktapwaterin.com/is-fairfax-tap-water-safe-to-drink/,75
Fairfield,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-fairfield-tap-water-safe-to-drink/,63
Fairfield,"North America>United States of America>Connecticut",https://www.canyoudrinktapwaterin.com/is-fairfield-tap-water-safe-to-drink-2/,38
"Fall River","North America>United States of America>Massachusetts",https://www.canyoudrinktapwaterin.com/is-fall-river-tap-water-safe-to-drink/,
Fargo,"North America>United States of America>North Dakota",https://www.canyoudrinktapwaterin.com/is-fargo-tap-water-safe-to-drink/,100
Farmington,"North America>United States of America>New Mexico",https://www.canyoudrinktapwaterin.com/is-farmington-tap-water-safe-to-drink/,50
"Farmington Hills","North America>United States of America>Michigan",https://www.canyoudrinktapwaterin.com/is-farmington-hills-tap-water-safe-to-drink/,
Fayetteville,"North America>United States of America>Arkansas",https://www.canyoudrinktapwaterin.com/is-fayetteville-tap-water-safe-to-drink/,75
Fayetteville,"North America>United States of America>North Carolina",https://www.canyoudrinktapwaterin.com/is-fayetteville-tap-water-safe-to-drink-2/,35
Flagstaff,"North America>United States of America>Arizona",https://www.canyoudrinktapwaterin.com/is-flagstaff-tap-water-safe-to-drink/,81
Flint,"North America>United States of America>Michigan",https://www.canyoudrinktapwaterin.com/is-flint-tap-water-safe-to-drink/,16
Florence,"North America>United States of America>Alabama",https://www.canyoudrinktapwaterin.com/is-florence-tap-water-safe-to-drink/,63
"Fond Du Lac","North America>United States of America>Wisconsin",https://www.canyoudrinktapwaterin.com/is-fond-du-lac-tap-water-safe-to-drink/,
Fontana,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-fontana-tap-water-safe-to-drink/,83
"Fort Collins","North America>United States of America>Colorado",https://www.canyoudrinktapwaterin.com/is-fort-collins-tap-water-safe-to-drink/,69
"Fort Lauderdale","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-fort-lauderdale-tap-water-safe-to-drink/,60
"Fort Myers","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-fort-myers-tap-water-safe-to-drink/,15
"Fort Smith","North America>United States of America>Arkansas",https://www.canyoudrinktapwaterin.com/is-fort-smith-tap-water-safe-to-drink/,75
"Fort Walton Beach","North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-fort-walton-beach-tap-water-safe-to-drink/,
"Fort Wayne","North America>United States of America>Indiana",https://www.canyoudrinktapwaterin.com/is-fort-wayne-tap-water-safe-to-drink/,57
"Fort Worth","North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-fort-worth-tap-water-safe-to-drink/,49
"Foster City","North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-foster-city-tap-water-safe-to-drink/,
Franklin,"North America>United States of America>Tennessee",https://www.canyoudrinktapwaterin.com/is-franklin-tap-water-safe-to-drink/,
Frederick,"North America>United States of America>Maryland",https://www.canyoudrinktapwaterin.com/is-frederick-tap-water-safe-to-drink/,67
Fredericksburg,"North America>United States of America>Virginia",https://www.canyoudrinktapwaterin.com/is-fredericksburg-tap-water-safe-to-drink/,
Fresno,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-fresno-tap-water-safe-to-drink/,20
Frisco,"North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-frisco-tap-water-safe-to-drink/,100
Fullerton,"North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-fullerton-tap-water-safe-to-drink/,
Gadsden,"North America>United States of America>Alabama",https://www.canyoudrinktapwaterin.com/is-gadsden-tap-water-safe-to-drink/,25
Gainesville,"North America>United States of America>Florida",https://www.canyoudrinktapwaterin.com/is-gainesville-tap-water-safe-to-drink/,61
Gainesville,"North America>United States of America>Georgia",https://www.canyoudrinktapwaterin.com/is-gainesville-tap-water-safe-to-drink-2/,50
Gaithersburg,"North America>United States of America>Maryland",https://www.canyoudrinktapwaterin.com/is-gaithersburg-tap-water-safe-to-drink/,
Galesburg,"North America>United States of America>Illinois",https://www.canyoudrinktapwaterin.com/is-galesburg-tap-water-safe-to-drink/,
Galveston,"North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-galveston-tap-water-safe-to-drink/,50
"Garden Grove","North America>United States of America>California",https://www.canyoudrinktapwaterin.com/is-garden-grove-tap-water-safe-to-drink/,
Garland,"North America>United States of America>Texas",https://www.canyoudrinktapwaterin.com/is-garland-tap-water-safe-to-drink/,
Gastonia,"North America>United States of America>North Carolina",https://www.canyoudrinktapwaterin.com/is-gastonia-tap-water-safe-to-drink/,
Germantown,"North America>United States of America>Maryland",https://www.canyoudrinktapwaterin.com/is-germantown-tap-water-safe-to-drink/,100
"Gig Harbor","North America>United States of America>Washington",https://www.canyoudrinktapwaterin.com/is-gig-harbor-tap-water-safe-to-drink/,
Gilbert,"North America>United States of America>Arizona",https://www.canyoudrinktapwaterin.com/is-gilbert-tap-water-safe-to-drink/,
Gillette,"North America>United States of America>Wyoming",https://www.canyoudrinktapwaterin.com/is-gillette-tap-water-safe-to-drink/,50
Glendale,"North America>United States of America>Arizona",https://www.canyoudrinktapwaterin.com/is-glendale-tap-water-safe-to-drink-2/,
